2018/06/14,3188.2572,3211.1986,3175.9191,3181.8577
2018/06/13,3194.1669,3216.8906,3188.207,3216.8906
2018/06/12,3225.6447,3227.378,3177.7297,3197.5943
2018/06/11,3197.3323,3208.6814,3181.7214,3202.0847
2018/06/08,3212.3708,3247.5626,3197.8611,3247.4754
2018/06/07,3256.8168,3276.9686,3252.6913,3269.0801
2018/06/06,3262.783,3265.2497,3250.5486,3256.4761
2018/06/05,3261.7621,3262.3526,3225.9429,3234.3526
2018/06/04,3237.697,3245.2512,3222.7958,3229.5732
2018/06/01,3220.8783,3249.0568,3204.7072,3230.8499
2018/05/31,3242.1075,3244.8149,3198.8536,3206.7568
2018/05/30,3185.3595,3231.3742,3184.8872,3226.8711
2018/05/29,3268.1358,3292.0098,3259.4098,3277.7617
2018/05/28,3283.4941,3298.7842,3263.4431,3285.3017
2018/05/25,3290.0208,3306.1856,3279.2756,3297.4464
2018/05/24,3304.0026,3323.8106,3301.2924,3317.9383
2018/05/23,3319.0176,3357.2528,3319.0176,3357.2528
2018/05/22,3366.606,3366.8549,3343.3965,3363.3421
2018/05/21,3366.067,3372.2471,3355.0442,3358.0605
2018/05/18,3344.5406,3344.6996,3293.6093,3300.238
2018/05/17,3303.6003,3322.9723,3297.6564,3320.0681
2018/05/16,3319.5985,3343.0735,3316.6974,3330.7818
2018/05/15,3343.2663,3343.9904,3314.287,3330.9737
2018/05/14,3324.27,3334.5222,3313.19,3316.9232
2018/05/11,3312.9484,3331.3004,3311.8427,3330.2881
2018/05/10,3324.6412,3326.467,3304.8276,3319.0349
2018/05/09,3308.6431,3315.1818,3294.4915,3309.6737
2018/05/08,3311.0975,3319.7396,3282.3242,3283.6243
2018/05/07,3285.0377,3285.238,3237.8771,3241.2879
2018/05/04,3237.2302,3250.936,3232.7718,3239.4013
2018/05/03,3247.5316,3252.5886,3200.6535,3219.8955
2018/05/02,3226.8934,3244.0727,3209.6827,3233.3585
2018/04/27,3227.9185,3234.0486,3194.0289,3228.1547
2018/04/26,3220.3866,3269.5745,3212.9258,3267.0199
2018/04/25,3265.4149,3270.592,3253.9072,3259.5468
2018/04/24,3276.9,3284.3809,3214.8654,3214.8654
2018/04/23,3213.0468,3230.8846,3189.8946,3208.1959
2018/04/20,3216.7003,3258.2353,3210.7899,3252.2295
2018/04/19,3264.7374,3275.2987,3236.3276,3240.5218
2018/04/18,3237.5041,3243.2421,3185.3093,3238.0228
2018/04/17,3211.6552,3266.1437,3208.7492,3260.0703
2018/04/16,3257.6426,3302.1563,3242.398,3301.9138
2018/04/13,3308.3809,3349.1745,3304.6656,3343.0464
2018/04/12,3330.5625,3356.8971,3327.307,3354.8158
2018/04/11,3359.8658,3373.2507,3342.5255,3348.6393
2018/04/10,3341.2446,3341.587,3287.4333,3292.8755
2018/04/09,3286.6172,3294.813,3257.2531,3273.1361
2018/04/04,3279.0685,3312.8787,3276.715,3295.7821
2018/04/03,3284.8491,3292.9502,3266.4999,3277.8928
2018/04/02,3312.6882,3343.3056,3309.3429,3319.6381
2018/03/30,3318.708,3327.9943,3301.9516,3311.2978
2018/03/29,3309.9819,3324.6661,3244.6496,3275.1096
2018/03/28,3269.8843,3314.9126,3264.8937,3278.5396
2018/03/27,3316.4103,3322.876,3292.1897,3314.5369
2018/03/26,3281.9212,3282.503,3237.6822,3264.7831
